"Prod_Desc","Sub_Name","Cat_Name","ID_Proj","Proj_Name","BOM_Quant","Proj_City","Proj_State","Proj_Date"
"BANCO COM ENCOSTO, 1,60M* DE COMPRIMENTO, EM TUBO DE ACO CARBONO E PINTURA NO PROCESSO ELETROSTATICO - PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI","Barras, Tubos e Chapas Metalon",Construção Civil,12442,Banco Metalico - Bom Jesus do Itabapoana - RJ,9.0,Bom Jesus do Itabapoana,RJ,"2024-11-18"
TORNEIRA AUTOMATICA PIA BANHEIRO BAIXA CROMADA NOBRE ROMAR COD. 89005315,Torneiras,Materiais Hidráulicos,12443,TORNEIRA - Barueri - SP,10.0,Barueri,SP,"2024-11-18"
"CURVA DE TRANSPOSICAO BRONZE/LATAO (REF 736) SEM ANEL DE SOLDA, BOLSA X BOLSA, 28 MM",Dutos e conexões PEAD,Materiais Hidráulicos,12444,Curva de Transposição - Gravatai - RS,2.0,Gravataí,RS,"2024-11-18"
"CURVA DE TRANSPOSICAO BRONZE/LATAO (REF 736) SEM ANEL DE SOLDA, BOLSA X BOLSA, 15 MM",Dutos e conexões PEAD,Materiais Hidráulicos,12444,Curva de Transposição - Gravatai - RS,2.0,Gravataí,RS,"2024-11-18"
"POSTE DE CONCRETO PARA REDE DE DISTRIBUIÇÃO DE ENERGIA - B E BT - 25 M - TIPO B-1,0 -  REFERENCIA : TIPO B-1,0							",Poste de Concreto,Infraestrutura,12445,Poste-Itabirito-MG,4.0,Itabirito,MG,"2024-11-18"
"BLOCO DE VEDACAO DE CONCRETO, 9 X 19 X 39 CM (CLASSE C - NBR 6136)",Blocos de Concreto,Infraestrutura,12446,BLOCO DE VEDAÇÃO - MARICA - RJ,156600.0,Maricá,RJ,"2024-11-18"
BLOCO DE VEDACAO DE CONCRETO APARENTE 14 X 19 X 39 CM (CLASSE C - NBR 6136),Blocos de Concreto,Infraestrutura,12446,BLOCO DE VEDAÇÃO - MARICA - RJ,226800.0,Maricá,RJ,"2024-11-18"
BLOCO DE VEDACAO DE CONCRETO APARENTE 19 X 19 X 39 CM  (CLASSE C - NBR 6136),Blocos de Concreto,Infraestrutura,12446,BLOCO DE VEDAÇÃO - MARICA - RJ,224640.0,Maricá,RJ,"2024-11-18"
ARAME COM POLÍMERO PARA GABIÃO RL 25KG,Outros - Ferragens,Ferragens,12447,Arame - Franco da Rocha - SP,13.0,Franco da Rocha,SP,"2024-11-18"
TELA HEXAGONAL PARA GABIÃO TIPO COLCHÃO E=30CM,"Tela, cerca e gabião em aço",Ferragens,12447,Arame - Franco da Rocha - SP,240.0,Franco da Rocha,SP,"2024-11-18"
"TELA HEXAGONAL PARA GABIAO TIPO CAIXA 1,00 X 1,50 X 1,00M","Tela, cerca e gabião em aço",Ferragens,12447,Arame - Franco da Rocha - SP,10.0,Franco da Rocha,SP,"2024-11-18"
"TELA HEXAGONAL PARA GABIAO TIPO CAIXA 1,00 X 1,00 X 1,00M","Tela, cerca e gabião em aço",Ferragens,12447,Arame - Franco da Rocha - SP,50.0,Franco da Rocha,SP,"2024-11-18"
CABO DE COBRE NU 150 MM2 MEIO-DURO,Cabos Elétricos,Materiais Elétricos,12448,Cabo Elétrico - Porto Alegre - RS,200.0,Porto Alegre,RS,"2024-11-19"
Duto flexível ;de parede corrugada ;conforme ABNT NBR 13897 ;em PEAD ;preto ;diâmetro nominal 30mm ;c/ arame guia revestido em PVC ;com fita de aviso ;Tp: 0000000900 ET-3000.00-5140-700-PPM-032-TIPO-001,Tubos e Eletrodutos,Materiais Elétricos,12449,Duto flexível - Macae - RJ,500.0,Macaé,RJ,"2024-11-19"
"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 16 FUROS *40 X 40 X 7* CM",Blocos de Concreto,Infraestrutura,12450,ELEMENTO VAZADO CONCRETO - Orlandia - SP,50.0,Orlândia,SP,"2024-11-19"
"POSTE DE CONCRETO CIRCULAR, 200 KG, H = 9 M (NBR 8451)",Artefatos de Concreto,Infraestrutura,12451,POSTE CONCRETO - Carapicuiba - SP,12.0,Carapicuíba,SP,"2024-11-19"
"Poste metálico não normalizado;  para iluminação;  articulável; estrutura cilíndrica;  Em alumínio;  altura útil 2,7 m;  DN 1 1/2 POL; fixação roscada;  Rosca NPT; IP65 - NBR IEC 60529; Ref.: 00000234 GRP112NAL2",Sem Categoria,Outros,12452,Poste metálico - Araruama - RJ,1.0,Araruama,RJ,"2024-11-19"
"Poste específico ;  em aço galvanizado a fogo ;  p/sistema aterramento ; diâmetro de 2 1/2""/2""/1 1/2 ;  Comprimento do dispositivo 12000mm ; p/captação de descargas atmosf; Ref.: Montal MON-0142",Poste Metálico,Infraestrutura,12452,Poste metálico - Araruama - RJ,12.0,Araruama,RJ,"2024-11-19"
"União de ferro para tubo ;padrão ASME B16.39 ;em FM ASTM A197, galv. NBR6323 ;assento cônico ;sede de bronze ;extrem. rosca ASME B1.20.1 NPT ;DN 1pol ;classe 300 ; ---------- REFERÊNCIA: 2070 1 POL NPT GALV / FABRICANTE: TUPYCON",Canos e Conexões Hidráulicas,Materiais Hidráulicos,12453,União de ferro - Araruama - RJ,1.0,Araruama,RJ,"2024-11-21"
"Tampa ;em aço ;vertical descida ;ângulo de 90° ;raio de 320,0mm ;Larg 400,0mm ;abas para dentro ;da curva ;para leito de cabos ;Fabricante DISPAN ;Tp: DISPAN DP-823-T",Eletrocalhas,Materiais Elétricos,12453,União de ferro - Araruama - RJ,2.0,Araruama,RJ,"2024-11-21"
"Tampa ;em aço ;Larg 400,0mm ;do trecho reto ;para leito de cabos ;Fabricante DISPAN ;Tp: DISPAN DP-853-400X3000 GALVANIZADA",Eletrocalhas,Materiais Elétricos,12453,União de ferro - Araruama - RJ,10.0,Araruama,RJ,"2024-11-21"
"Caixa de ligação p/eletrodutos ;Simples ;Tipo LB ;Formato retangular ;em alumínio livre de cobre ;Revestimento esmaltado ;Extremidade furo com rosca NPT ;P/tubo de 3/4"" ;tampa cega ;aparafusada ;proteção IP 65 - NBR IEC 60529 ;Ex d - NBR IEC 60079-0 ;Grupo IIB ;Tp: BLINDA BLEX/LB-02N ---------- REFERÊNCIA: NECL110LB02N AL / FABRICANTE: NUTSTEEL ---------- REFERÊNCIA: AWR115LB/N22 / FABRICANTE: ALPHA",Revestimentos Internos,Pisos e Revestimentos,12453,União de ferro - Araruama - RJ,2.0,Araruama,RJ,"2024-11-21"
Extensão elétrica; ABNT NBR NM60884-1 + NBR 14136; tensão máxima 250V;corrente máxima 20A; com 30m de cabo elétrico; com 3 tomadas elétricas;de 3 pólos (2P+T); 3 pinos redondos; Tp:STECKS4105EC20D;,"Tomadas, interruptores e plugues",Materiais Elétricos,12453,União de ferro - Araruama - RJ,2.0,Araruama,RJ,"2024-11-21"
"Saída final ;em alumínio ;horizontal ;diâmetro 1"" ;para perfilado ;Dispam ;Tp: DISPAN DP534 ---------- REFERÊNCIA: DP-531 / FABRICANTE: DISPAN",Sem Categoria,Outros,12453,União de ferro - Araruama - RJ,1.0,Araruama,RJ,"2024-11-21"
"Junção ""X"" ;em aço galvanizado a quente ;para perfilado ;Poleoduto ;Tp: POLEODUTO PPA.88 POLEODUTO",Sem Categoria,Outros,12453,União de ferro - Araruama - RJ,2.0,Araruama,RJ,"2024-11-21"
"Parafuso tipo U ;redondo ;AL ASTM A193 gr B7, rev. Zn-Ni ;Revestimento: borracha vulcanizada ;p/tubo DN 4pol ;DN 1/2pol, 13 UNC-2A",Parafusos e acessórios,Ferragens,12454,Parafuso Tipo U - Rio de Janeiro - RJ,12.0,Rio de Janeiro,RJ,"2024-11-21"
"Gabião tipo Caixa - medidas em 2,00x1,00x1,00m",Aços para Construção,Construção Civil,12455,Gabião tipo Caixa - Francisco SA - MG,3.0,Francisco Sá,MG,"2024-11-21"
"Gabião tipo Caixa - medidas em 5,00x1,00x1,00m",Aços para Construção,Construção Civil,12455,Gabião tipo Caixa - Francisco SA - MG,3.0,Francisco Sá,MG,"2024-11-21"
"Parafuso tipo U ;redondo ;AL ASTM A193 gr B7, rev. Zn-Ni ;Revestimento: borracha vulcanizada ;p/tubo DN 4pol ;DN 1/2pol, 13 UNC-2A",Parafusos e acessórios,Ferragens,12456,Parafuso tipo U - Campos dos Goytacazes - RJ,12.0,Campos dos Goytacazes,RJ,"2024-11-21"
CRUZETA POSTE; MATERIAL: CONCRETO; FORMATO: T; ALTURA:200MM; LARGURA: 90MM; COMPRIMENTO: 1900MM; REQUISITOSADICIONAIS: 6 FUROS C/19MM - T190 CAVAN,Artefatos de Concreto,Infraestrutura,12457,CRUZETA POSTE - Contagem - MG,1.0,Contagem,MG,"2024-11-21"
"ARGILA, ARGILA VERMELHA OU ARGILA ARENOSA (RETIRADA NA JAZIDA, SEM TRANSPORTE)","Areia, Pedra Brita, Gesso, Cal e Argila",Construção Civil,12458,Argila - Ipiau - BA,11339.0,Ipiaú,BA,"2024-11-21"
 Grama Sintética 52mm,Construção Civil,Serviços,12459,Obras Rio Grande,1000.0,Rio Grande,RS,"2024-11-21"
"POSTE CONICO CONTINUO EM ACO GALVANIZADO, CURVO, BRACO DUPLO, ENGASTADO,  H = 9 M, DIAMETRO INFERIOR = *135* MM",Poste Metálico,Infraestrutura,12459,Obras Rio Grande,1.0,Rio Grande,RS,"2024-11-21"
"Parafuso de pressão ;padrão ASME B18.3 ;sem cabeça, tipo allen ;AI ASTM A193 gr B8M ;rosca ASME B1.1 ;tam. 1/4pol, 20 UNC-3A ;compr. 1/4pol ;ponta cratera estriadaParafuso de pressão ;padrão ASME B18.3 ;sem cabeça, tipo allen ;AI ASTM A193 gr B8M ;rosca ASME B1.1 ;tam. 1/4pol, 20 UNC-3A ;compr. 1/4pol ;ponta cratera estriada",Outros - Ferragens,Ferragens,12460,Parafuso Maquina - Rio de Janeiro - RJ,321.0,Rio de Janeiro,RJ,"2024-11-21"
"Parafuso máquina ;tipo cap screw ;padrão ASME B18.2.1 ;cab. sextavada ;AL ASTM A193 gr B7 (AISI-4140) ;tam. M30, passo de rosca 3,5 ;comprimento 80mm ; ",Ferragens para Fixar e Montar,Ferragens,12460,Parafuso Maquina - Rio de Janeiro - RJ,4.0,Rio de Janeiro,RJ,"2024-11-21"
"Parafuso auto-brocante ;cabeça flangeada sextavada ;AC SAE-1020, galvanizado ;diam. 1/4"" (0.250pol) ;comp 1pol, ponta broca ;arruela cônica/rruela neoprene ;",Ferragens para Fixar e Montar,Ferragens,12460,Parafuso Maquina - Rio de Janeiro - RJ,170.0,Rio de Janeiro,RJ,"2024-11-21"
"Tubo condução de aço inoxidável ;ASTM A312 TP316L ;S/C ;padrão ASME B36.19 ;DN 1/2"", par. 0.188""Sch160S ;extrem. solda topo ASME B16.25 ;","Barras, Tubos e Chapas Metalon",Construção Civil,12460,Parafuso Maquina - Rio de Janeiro - RJ,1.0,Rio de Janeiro,RJ,"2024-11-21"
"TUBO DE CONDUÇÃO DE AÇO INOX. ASTM A312 TP 304 DN 13/32"" SCH40S LISA","Barras, Tubos e Chapas Metalon",Construção Civil,12461,TUBO DE CONDUÇÃO - Paracuru - CE,5.0,Paracuru,CE,"2024-11-21"
"TUBO DE CONDUÇÃO DE AÇO INOX. ASTM A312 TP 304 DN 1"" SCH80S LISA","Barras, Tubos e Chapas Metalon",Construção Civil,12461,TUBO DE CONDUÇÃO - Paracuru - CE,5.0,Paracuru,CE,"2024-11-21"
"TUBO DE CONDUÇÃO DE AÇO INOX. ASTM A312 TP 304 DN 1/4"" SCH40S LISA","Barras, Tubos e Chapas Metalon",Construção Civil,12461,TUBO DE CONDUÇÃO - Paracuru - CE,5.0,Paracuru,CE,"2024-11-21"
"TUBO DE CONDUÇÃO DE AÇO INOX. ASTM A312 TP 304 DN 1/2"" SCH80S LISA","Barras, Tubos e Chapas Metalon",Construção Civil,12461,TUBO DE CONDUÇÃO - Paracuru - CE,5.0,Paracuru,CE,"2024-11-21"
Colete refletivo verde c/ bolso porta crachá transparente - Tam: G,EPI: Equipamentos Proteção Individual,Segurança do Trabalho,12463,Colete Reflexivo - Embu das Artes - SP,28.0,Embu das Artes,SP,"2024-11-21"
Colete refletivo verde c/ bolso porta crachá transparente - Tam: XG,EPI: Equipamentos Proteção Individual,Segurança do Trabalho,12463,Colete Reflexivo - Embu das Artes - SP,20.0,Embu das Artes,SP,"2024-11-21"
Colete refletivo verde c/ bolso porta crachá transparente - Tam: XXG,EPI: Equipamentos Proteção Individual,Segurança do Trabalho,12463,Colete Reflexivo - Embu das Artes - SP,1.0,Embu das Artes,SP,"2024-11-21"
"Luva de redução para tubo ;padrão ASME B16.3 ;FM ASTM A197, galvanizado ;extrem. rosca ASME B1.20.1 NPT ;DN 1 1/2 x 3/4pol ;classe 300 ;",Tubos e Eletrodutos,Materiais Elétricos,12464,LUVA DE REDUÇÃO - Rio de Janeiro - RJ,17.0,Rio de Janeiro,RJ,"2024-11-22"
PISO INTERTRAVADO DE CONCRETO - COR NATURAL MODELO PAVER PLATO 20x10x6cm (CxLxH),Artefatos de Concreto,Infraestrutura,12465,Piso Intertravado - Serra - ES,7.0,Serra,ES,"2024-11-22"
Tachão Reflexivo - 20x15x5cm,"Sinalização, Letras e Números",Segurança e Comunicação,12465,Piso Intertravado - Serra - ES,15.0,Serra,ES,"2024-11-22"
Pó de solda exotérmica ;Para conexões entre alum. e cobre ;em cartucho de 115 gramas ;Uso em conexões aterramento ;Tipo padrão ;Acondic. em cartucho plástico ;Tp: ERICO CARTUCHO NR 115 ---------- REFERÊNCIA: 115GR / FABRICANTE: ERICO,Outros - Ferragens,Ferragens,12466,Pó Solda - Rio de Janeiro - RJ,5.0,Rio de Janeiro,RJ,"2024-11-22"
"Cabo de Cobre isolado ERP, flexível 240mm ², 0,6/1kv / 900 C (EPROTENAX-GT OU SIMILAR)",Cabos Elétricos,Materiais Elétricos,12467,Cabo de Cobre - Sao Paulo - SP,250.0,São Paulo,SP,"2024-11-22"
"Cabo de cobre Flexível, classe 4 ou 5, isolação emPVC/a antichama bwf-b, cobertura pvc stl,antichama bwf-b, 1 condutor, 0,6/1kv seçãonominal 120mm²",Cabos Elétricos,Materiais Elétricos,12467,Cabo de Cobre - Sao Paulo - SP,710.0,São Paulo,SP,"2024-11-22"
"LUMINARIAS SOLAR LED EXTERNA, TIPO ARANDELA DE PAREDE, EM ALUMINIO, 16 LEDS, LUZ BRANCA, *180* LUMENS, CAPACIDADE DE ILUMINACAO ATE 36 H, RETANGULAR, *13 X 9 X 7* (C X L X A), COM SENSOR DE MOVIMENTO / PRESENCA, BATERIA RECARREGAVEL COM LUZ SOLAR, RESISTENTE AO CALOR, A PROVA DE AGUA E POEIRA/ IMPERMEAVEL.",Luminárias,Iluminação,12468,LUMINARIAS SOLAR - Diamantina - MG,48.0,Diamantina,MG,"2024-11-22"
Curva para tubo; 45º; padrão ASME B16.9; raio 5D; AI ASTM A 182 gr F316L; extrem. solda topo ASME B16.25; DN 1pol; sch 40S,Tubos e conexões industriais,Ferragens,12469,Curva para Tubo - Rio de Janeiro - RJ,500.0,Rio de Janeiro,RJ,"2024-11-22"
Curva para tubo; 90º; padrão ASME B16.9; raio 5D; AI ASTM A 182 gr F316L; extrem. solda topo ASME B16.25; DN 1pol; sch 40S,Tubos e conexões industriais,Ferragens,12469,Curva para Tubo - Rio de Janeiro - RJ,500.0,Rio de Janeiro,RJ,"2024-11-22"
Curva para tubo; 90º; padrão ASME B16.9; raio longo; AI ASTM A 403 gr WP316L; extrem. solda topo ASME B16.25; DN 2pol; sch 40S,Tubos e conexões industriais,Ferragens,12469,Curva para Tubo - Rio de Janeiro - RJ,500.0,Rio de Janeiro,RJ,"2024-11-22"
Flange de encaixe de aço; padrão ASME B16.5; AI ASTM A182 gr F316L; face ressalto (FR); ranhurado 125 µin - 250 µin; classe 150; DN 1pol; sch 40S,Sem Categoria,Outros,12469,Curva para Tubo - Rio de Janeiro - RJ,2300.0,Rio de Janeiro,RJ,"2024-11-22"
Flange de encaixe de aço; padrão ASME B16.5; AI ASTM A182 gr F316L; face ressalto (FR); ranhurado 125 µin - 250 µin; classe 150; DN 3/4pol; sch 40S,Sem Categoria,Outros,12469,Curva para Tubo - Rio de Janeiro - RJ,500.0,Rio de Janeiro,RJ,"2024-11-22"
"Flange pescoço; padrão ASME B16.5; AI ASTM A182 gr F316L; face ressalto (FR); Acabamento da face ranhurado 125 µin - 250 µin; classe 150; DN 2"", par. 0.218"" XS Sch80",Sem Categoria,Outros,12469,Curva para Tubo - Rio de Janeiro - RJ,500.0,Rio de Janeiro,RJ,"2024-11-22"
"Flange pescoço; padrão ASME B16.5; AI ASTM A182 gr F316; face ressalto (FR); Acabamento da face ranhurado 125 µin - 250 µin; classe 150; DN 2"", par. 0.154"" STD Sch40",Sem Categoria,Outros,12469,Curva para Tubo - Rio de Janeiro - RJ,500.0,Rio de Janeiro,RJ,"2024-11-22"
Joelho para tubo; 45 graus; padrão ASME B16.11; AI ASTM A182 gr F316L; extrem. encaixe p/solda; DN 1pol; classe 3000,Canos e Conexões Hidráulicas,Materiais Hidráulicos,12469,Curva para Tubo - Rio de Janeiro - RJ,1850.0,Rio de Janeiro,RJ,"2024-11-22"
Joelho para tubo; 90 graus; padrão ASME B16.11; AI ASTM A182 gr F316L; extrem. encaixe p/solda; DN 1pol; classe 3000,Canos e Conexões Hidráulicas,Materiais Hidráulicos,12469,Curva para Tubo - Rio de Janeiro - RJ,1850.0,Rio de Janeiro,RJ,"2024-11-22"
Luva para tubo; padrão ASME B16.11; AI ASTM A182 gr F316L; extrem. encaixe p/solda; DN 1pol; classe 3000,Canos e Conexões Hidráulicas,Materiais Hidráulicos,12469,Curva para Tubo - Rio de Janeiro - RJ,1850.0,Rio de Janeiro,RJ,"2024-11-22"
Niple para tubo condução; concêntrico de redução; MSS SP-95; AI ASTM A403 gr WP316L; DN 1 x 3/4pol; extremidade plana; comprimento 89mm; sch 40S,Sem Categoria,Outros,12469,Curva para Tubo - Rio de Janeiro - RJ,500.0,Rio de Janeiro,RJ,"2024-11-22"
Tê para tubo; padrão ASME B16.11; AI ASTM A182 gr F316L; extrem. encaixe para solda; Linha princ x princ xderivação DN 1 x 1 x 1 pol; classe 3000,Sem Categoria,Outros,12469,Curva para Tubo - Rio de Janeiro - RJ,500.0,Rio de Janeiro,RJ,"2024-11-22"
"Tubo condução de aço inoxidável; ASTM A312 TP316L; S/C; padrão ASME B36.19; DN 1"", par. 0.133"" Sch40S; extrem. lisa","Barras, Tubos e Chapas Metalon",Construção Civil,12469,Curva para Tubo - Rio de Janeiro - RJ,18200.0,Rio de Janeiro,RJ,"2024-11-22"
"Tubo condução de aço inoxidável; ASTM A358 tp 316L cl.1 ou cl.3; C/C; padrão ASME B36.19; DN 2"", par. 0.154"" Sch40S; extrem. solda topo ASME B16.25","Barras, Tubos e Chapas Metalon",Construção Civil,12469,Curva para Tubo - Rio de Janeiro - RJ,1850.0,Rio de Janeiro,RJ,"2024-11-22"
Sinalização de segurança ;DISPOSITIVO CONTRA BLOQUEIO ;INADVERTIDO CONF.NR-13(13.6.2) ;120 x 80mm ;em alumínio ;Cor de fundo vermelho ;Cor da identificação branca ;Tp: PETROBRAS DCBI,Placas de sinalização de segurança,Proteção Contra Incêndio,12470,Sinalização de segurança - Rio das Ostras - RJ,200.0,Rio das Ostras,RJ,"2024-11-22"
"Meio-fio pré-moldado, resistência característica de 20 MPa -  0,15 x 0,30 x 1 M",Artefatos de Concreto,Infraestrutura,12471,Meio Fio - Macae - RJ,320.0,Macaé,RJ,"2024-11-25"
"Parafuso máquina ;tipo cap screw ;padrão ISO 4017 ;cab. sextavada ;AC ISO 898-1 cl. resist. 10.9 ;Zn-Ni ASTM B841cl 1-B/E Gr 10 ;tam. M 8, passo de rosca 1,25 ;comprimento 60mm ;rosca total ;",Ferragens para Fixar e Montar,Ferragens,12472,Parafuso Maquina - Macae - RJ,10.0,Macaé,RJ,"2024-11-25"
Luva para tubo ;padrão ASTM D2467 (sch 80) ;em PVC ASTM D1784 CL 12454 ;extrem. junta soldável ;DN 1/2pol ;Tp: IPEX 829005,Canos e Conexões Hidráulicas,Materiais Hidráulicos,12473,Luva para Tubo - São Pedro da Aldeia - RJ,19.0,São Pedro da Aldeia,RJ,"2024-11-25"
"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM GEOMEMBRANA (MANTA TERMOPLÁSTICA LISA) TIPO PEAD, E=2MM - SES  - LAGOA ETE",Manta e Produtos Asfálticos,Pavimentação,12474,Geomembrana PEAD - Mataraca - PB,59.0,Mataraca,PB,"2024-11-25"
Pó de solda exotérmica ;Para conexões entre alum. e cobre ;em cartucho de 115 gramas ;Uso em conexões aterramento ;Tipo padrão ;Acondic. em cartucho plástico ;Tp: ERICO CARTUCHO NR 115 ---------- REFERÊNCIA: 115GR / FABRICANTE: ERICO,Outros - Ferragens,Ferragens,12475,Pó de solda exotérmica - Rio das Ostras - RJ,5.0,Rio das Ostras,RJ,"2024-11-25"
COMPENSADO NAVAL. DIMENSÃO: 2200 X 1600 X 10 MM,Sem Categoria,Outros,12476,Chapa Madeira - Salvador - BA,10.0,Salvador,BA,"2024-11-25"
"CHAPA DE MADEIRA COMPENSADA NAVAL (COM COLA FENOLICA), E=6 MM, DE 1,60 X 2,20 M",Chapas e Painéis,Madeiras,12476,Chapa Madeira - Salvador - BA,10.0,Salvador,BA,"2024-11-25"
"CHAPA DE MDF BRANCO LISO 2 FACES, E=12MM, DE 2,75 X 1,85 M",Chapas e Painéis,Madeiras,12476,Chapa Madeira - Salvador - BA,10.0,Salvador,BA,"2024-11-25"
"CHAPA DE MDF BRANCO LISO 2 FACES, E=6MM, DE 2,75 X 1,85 M",Chapas e Painéis,Madeiras,12476,Chapa Madeira - Salvador - BA,5.0,Salvador,BA,"2024-11-25"
"CHAPA DE MDF BRANCO LISO 2 FACES, E=9MM, DE 2,75 X 1,85 M",Chapas e Painéis,Madeiras,12476,Chapa Madeira - Salvador - BA,5.0,Salvador,BA,"2024-11-25"
COMPENSADO NAVAL. DIMENSÃO: 2200 X 1600 X 12 MM,Sem Categoria,Outros,12476,Chapa Madeira - Salvador - BA,5.0,Salvador,BA,"2024-11-25"
"CHAPA DE MADEIRA COMPENSADA NAVAL (COM COLA FENOLICA), E=18 MM, DE 1,60 X 2,20 M",Chapas e Painéis,Madeiras,12476,Chapa Madeira - Salvador - BA,5.0,Salvador,BA,"2024-11-25"
"PLACA DE MDF LOURO FREIJÓ GRANN, UMA FACE, ESPESSURA 15MM, MEDIDAS: 275 X 185CM.",Sem Categoria,Outros,12476,Chapa Madeira - Salvador - BA,5.0,Salvador,BA,"2024-11-25"
"PLACA DE MDF LOURO FREIJÓ GRANN, UMA FACE, ESPESSURA 18MM, MEDIDAS: 275 X 185CM.",Sem Categoria,Outros,12476,Chapa Madeira - Salvador - BA,5.0,Salvador,BA,"2024-11-25"
"PLACA DE MDF LOURO FREIJÓ GRANN, UMA FACE, ESPESSURA 6MM, MEDIDAS: 275 X 185CM.",Sem Categoria,Outros,12476,Chapa Madeira - Salvador - BA,5.0,Salvador,BA,"2024-11-25"
ACETILENO (RECARGA DE GAS ACETILENO PARA CILINDRO DE CONJUNTO OXICORTE GRANDE) NAO INCLUI TROCA/MANUTENCAO DO CILINDRO,Outros,Gases Medicinais,12477,Acetileno - Nova Itarana - BA,456.54,Nova Itarana,BA,"2024-11-25"
"OXIGENIO, RECARGA PARA CILINDRO DE CONJUNTO OXICORTE GRANDE",Outros,Gases Medicinais,12478,OXIGENIO - Palmas de Monte Alto - BA,2850.08,Palmas de Monte Alto,BA,"2024-11-25"
ACETILENO (RECARGA DE GAS ACETILENO PARA CILINDRO DE CONJUNTO OXICORTE GRANDE) NAO INCLUI TROCA/MANUTENCAO DO CILINDRO,Outros,Gases Medicinais,12478,OXIGENIO - Palmas de Monte Alto - BA,456.54,Palmas de Monte Alto,BA,"2024-11-25"
"OXIGENIO, RECARGA PARA CILINDRO DE CONJUNTO OXICORTE GRANDE",Outros,Gases Medicinais,12479,OXIGENIO - PIRIPA - BA,2850.08,Piripá,BA,"2024-11-25"
"Tubo PA - 4 d= 1,00  ",Artefatos de Concreto,Infraestrutura,12480,Tubo PA - Porto Alegre - RS,1.0,Porto Alegre,RS,"2024-11-25"
"Tubo PA - 4 d= 1,20  ",Artefatos de Concreto,Infraestrutura,12480,Tubo PA - Porto Alegre - RS,1.0,Porto Alegre,RS,"2024-11-25"
Sinalização de segurança ;DISPOSITIVO CONTRA BLOQUEIO ;INADVERTIDO CONF.NR-13(13.6.2) ;120 x 80mm ;em alumínio ;Cor de fundo vermelho ;Cor da identificação branca ;Tp: PETROBRAS DCBI,Placas de sinalização de segurança,Proteção Contra Incêndio,12481,Sinalização de segurança - Santa Luzia - MG,200.0,Santa Luzia,MG,"2024-11-25"
PLACA TERMOPLASTICA PISO ELEVADO 50X50CM FORNECIMENTO: TERMO DE REFERENCIA GARANTIA: 12 MESES Código Sanasa: 124525-7,Piso Elevado,Pisos e Revestimentos,12482,PLACA TERMOPLASTICA - Campinas - SP,1000.0,Campinas,SP,"2024-11-25"
PEDESTAL TERMOP PISO ELEVADO PERIM FORNECIMENTO: TERMO DE REFERENCIA GARANTIA: 12 MESES,Outros - Pisos e Revestimentos,Pisos e Revestimentos,12482,PLACA TERMOPLASTICA - Campinas - SP,2000.0,Campinas,SP,"2024-11-25"
APARELHO DE APOIO NEOPRENE 63X400X550MM DUREZA 60  +/-5 SHORE A VARIAÇÃO DIMENSIONAL +/-5% COM 5 CHAPAS  DE AÇO 4M,Isolamento,Construção Civil,12483,Aparelho de Apoio Neoprene - Parauapebas- PA,30.0,Parauapebas,PA,"2024-11-25"
"Tubo condução de aço inoxidável ;ASTM A790 UNS 32750 ;S/C ;padrão ASME B36.19 ;DN 3"""", par. 0.300"""" Sch80S ;extrem. solda topo ASME B16.25 ;","Barras, Tubos e Chapas Metalon",Construção Civil,12484,Tubo condução - Rio de Janeiro - RJ,1.0,Rio de Janeiro,RJ,"2024-11-26"
"Tubo condução de aço inoxidável ;ASTM A312 TP316L ;S/C ;padrão ASME B36.19 ;DN 1 1/2"""", par. 0.145"""" Sch40S ;extrem. lisa ;","Barras, Tubos e Chapas Metalon",Construção Civil,12484,Tubo condução - Rio de Janeiro - RJ,1.0,Rio de Janeiro,RJ,"2024-11-26"
"Tubo condução de aço inoxidável ;ASTM A358 tp 316L cl.1 ou cl.3 ;C/C ;padrão ASME B36.19 ;DN 6"""", par. 0.134"""" Sch10S ;extrem. solda topo ASME B16.25 ;","Barras, Tubos e Chapas Metalon",Construção Civil,12484,Tubo condução - Rio de Janeiro - RJ,1.0,Rio de Janeiro,RJ,"2024-11-26"
"Tubo condução de aço inoxidável ;ASTM A312 TP316 ;C/C ;padrão ASME B36.19 ;DN 14"""", par. 0.188"""" Sch10S ;extrem. solda topo ASME B16.25 ;","Barras, Tubos e Chapas Metalon",Construção Civil,12484,Tubo condução - Rio de Janeiro - RJ,1.0,Rio de Janeiro,RJ,"2024-11-26"
"Tubo condução de aço inoxidável ;ASTM A312 TP316L ;S/C ;padrão ASME B36.19 ;DN 3/4"""", par. 0.154"""" Sch80S ;extrem. lisa ;","Barras, Tubos e Chapas Metalon",Construção Civil,12484,Tubo condução - Rio de Janeiro - RJ,1.0,Rio de Janeiro,RJ,"2024-11-26"
"Tubo condução de aço inoxidável ;ASTM A312 TP316L ;S/C ;padrão ASME B36.19 ;DN 4"""", par. 0.337"""" Sch80S ;extrem. solda topo ASME B16.25 ;","Barras, Tubos e Chapas Metalon",Construção Civil,12484,Tubo condução - Rio de Janeiro - RJ,1.0,Rio de Janeiro,RJ,"2024-11-26"
